timestamp,source_ip,source_port,destination_ip,dst_port,protocol,Family,Service,duration,source_bytes,destination_bytes,conn_state,missed_bytes,source_packets,src_ip_bytes,destination_packets,dst_ip_bytes,Temperature,Humidity,Status,Label,Type
749634660,192.168.18.166,61245,16.170.215.67,80,1,2,1,681,260,51,S0,51,1,32,1,197,28.6,56.2,ON,1,mitm
749634691,192.168.18.166,61245,16.170.215.67,80,1,2,1,635,260,51,S0,51,1,32,1,197,28.5,56,ON,1,mitm
749634722,192.168.18.166,61245,16.170.215.67,80,1,2,1,704,260,51,S0,51,1,32,1,197,28.5,55.9,ON,1,mitm
749634752,192.168.18.166,61245,16.170.215.67,80,1,2,1,635,260,51,S0,51,1,32,1,197,28.5,55.8,ON,1,mitm
749634783,192.168.18.166,61245,16.170.215.67,80,1,2,1,678,260,51,S0,51,1,32,1,197,28.5,55.7,ON,1,mitm
749634814,192.168.18.166,61245,16.170.215.67,80,1,2,1,704,260,51,S0,51,1,32,1,197,28.5,55.5,ON,1,mitm
749634844,192.168.18.166,61245,16.170.215.67,80,1,2,1,705,260,51,S0,51,1,32,1,197,28.4,55.4,ON,1,mitm
749634875,192.168.18.166,61245,16.170.215.67,80,1,2,1,706,260,51,S0,51,1,32,1,197,28.4,55.3,ON,1,mitm
749634906,192.168.18.166,61245,16.170.215.67,80,1,2,1,707,260,51,S0,51,1,32,1,197,28.4,55.2,ON,1,mitm
749634937,192.168.18.166,61245,16.170.215.67,80,1,2,1,736,260,51,S0,0,1,32,1,248,28.4,55.1,ON,1,mitm
749634967,192.168.18.166,61245,16.170.215.67,80,1,2,1,678,260,51,S0,51,1,32,1,197,28.3,55.1,ON,1,mitm
749634998,192.168.18.166,61245,16.170.215.67,80,1,2,1,706,260,51,S0,51,1,32,1,197,28.3,54.9,ON,1,mitm
749635029,192.168.18.166,61245,16.170.215.67,80,1,2,1,708,260,51,S0,51,1,32,1,197,28.3,54.8,ON,1,mitm
749635059,192.168.18.166,61245,16.170.215.67,80,1,2,1,703,260,51,S0,51,1,32,1,197,28.2,54.8,ON,1,mitm
749635090,192.168.18.166,61245,16.170.215.67,80,1,2,1,708,260,51,S0,51,1,32,1,197,28.3,54.7,ON,1,mitm
749635121,192.168.18.166,61245,16.170.215.67,80,1,2,1,710,260,51,S0,0,1,32,1,248,28.2,54.60001,ON,1,mitm
749635152,192.168.18.166,61245,16.170.215.67,80,1,2,1,702,260,51,S0,51,1,32,1,197,28.2,54.5,ON,1,mitm
749635182,192.168.18.166,61245,16.170.215.67,80,1,2,1,628,260,51,S0,51,1,32,1,197,28.2,54.5,ON,1,mitm
749635213,192.168.18.166,61245,16.170.215.67,80,1,2,1,686,260,51,S0,0,1,32,1,248,28.2,54.4,ON,1,mitm
749635244,192.168.18.166,61245,16.170.215.67,80,1,2,1,706,260,51,S0,0,1,32,1,248,28.2,54.3,ON,1,mitm
749635274,192.168.18.166,61245,16.170.215.67,80,1,2,1,708,260,51,S0,51,1,32,1,197,28.2,54.2,ON,1,mitm
749635305,192.168.18.166,61245,16.170.215.67,80,1,2,1,616,260,51,S0,51,1,32,1,197,28.2,54.1,ON,1,mitm
749635336,192.168.18.166,61245,16.170.215.67,80,1,2,1,694,260,51,S0,0,1,32,1,248,28.2,53.9,ON,1,mitm
749635366,192.168.18.166,61245,16.170.215.67,80,1,2,1,612,260,51,S0,51,1,32,1,197,28.2,53.8,ON,1,mitm
749635397,192.168.18.166,61245,16.170.215.67,80,1,2,1,697,260,51,S0,51,1,32,1,197,28.2,53.7,ON,1,mitm
749635428,192.168.18.166,61245,16.170.215.67,80,1,2,1,612,260,51,S0,51,1,32,1,197,28.2,53.6,ON,1,mitm
749635458,192.168.18.166,61245,16.170.215.67,80,1,2,1,700,260,51,S0,0,1,32,1,248,28.3,53.5,ON,1,mitm
749635489,192.168.18.166,61245,16.170.215.67,80,1,2,1,619,260,51,S0,51,1,32,1,197,28.2,53.4,ON,1,mitm
749635520,192.168.18.166,61245,16.170.215.67,80,1,2,1,691,260,51,S0,0,1,32,1,248,28.2,53.3,ON,1,mitm
749635550,192.168.18.166,61245,16.170.215.67,80,1,2,1,706,260,51,S0,0,1,32,1,248,28.2,53.2,ON,1,mitm
749635581,192.168.18.166,61245,16.170.215.67,80,1,2,1,622,260,51,S0,51,1,32,1,197,28.2,53.1,ON,1,mitm
749635612,192.168.18.166,61245,16.170.215.67,80,1,2,1,686,260,51,S0,0,1,32,1,248,28.2,53.1,ON,1,mitm
749635642,192.168.18.166,61245,16.170.215.67,80,1,2,1,614,260,51,S0,51,1,32,1,197,28.2,53.1,ON,1,mitm
749635673,192.168.18.166,61245,16.170.215.67,80,1,2,1,699,260,51,S0,51,1,32,1,197,28.2,52.9,ON,1,mitm
749635704,192.168.18.166,61245,16.170.215.67,80,1,2,1,614,260,51,S0,51,1,32,1,197,28.2,52.9,ON,1,mitm
749635734,192.168.18.166,61245,16.170.215.67,80,1,2,1,696,260,51,S0,51,1,32,1,197,28.2,52.8,ON,1,mitm
749635765,192.168.18.166,61245,16.170.215.67,80,1,2,1,613,260,51,S0,51,1,32,1,197,28.2,52.8,ON,1,mitm
749635796,192.168.18.166,61245,16.170.215.67,80,1,2,1,698,260,51,S0,0,1,32,1,248,28.2,52.7,ON,1,mitm
749635826,192.168.18.166,61245,16.170.215.67,80,1,2,1,617,260,51,S0,51,1,32,1,197,28.2,52.7,ON,1,mitm
749635857,192.168.18.166,61245,16.170.215.67,80,1,2,1,692,260,51,S0,51,1,32,1,197,28.2,52.6,ON,1,mitm
749635888,192.168.18.166,61245,16.170.215.67,80,1,2,1,608,260,51,S0,51,1,32,1,197,28.1,52.6,ON,1,mitm
749635918,192.168.18.166,61245,16.170.215.67,80,1,2,1,702,260,51,S0,0,1,32,1,248,28.2,52.6,ON,1,mitm
749635949,192.168.18.166,61245,16.170.215.67,80,1,2,1,615,260,51,S0,51,1,32,1,197,28.1,52.6,ON,1,mitm
749635980,192.168.18.166,61245,16.170.215.67,80,1,2,1,694,260,51,S0,51,1,32,1,197,28.1,52.2,ON,1,mitm
749636010,192.168.18.166,61245,16.170.215.67,80,1,2,1,612,260,51,S0,51,1,32,1,197,28.1,51.8,ON,1,mitm
749636041,192.168.18.166,61245,16.170.215.67,80,1,2,1,697,260,51,S0,0,1,32,1,248,28.1,51.3,ON,1,mitm
749636072,192.168.18.166,61245,16.170.215.67,80,1,2,1,612,260,51,S0,51,1,32,1,197,28.1,50.8,ON,1,mitm
749636102,192.168.18.166,61245,16.170.215.67,80,1,2,1,700,260,51,S0,0,1,32,1,248,28,50.3,ON,1,mitm
749636133,192.168.18.166,61245,16.170.215.67,80,1,2,1,625,260,51,S0,0,1,32,1,248,28,50,ON,1,mitm
749636164,192.168.18.166,61245,16.170.215.67,80,1,2,1,687,260,51,S0,0,1,32,1,248,27.9,49.7,ON,1,mitm
749636194,192.168.18.166,61245,16.170.215.67,80,1,2,1,613,260,51,S0,51,1,32,1,197,27.9,49.4,ON,1,mitm
749636225,192.168.18.166,61245,16.170.215.67,80,1,2,1,694,260,51,S0,0,1,32,1,248,27.8,49.2,ON,1,mitm
749636256,192.168.18.166,61245,16.170.215.67,80,1,2,1,707,260,51,S0,0,1,32,1,248,27.7,49.1,ON,1,mitm
749636286,192.168.18.166,61245,16.170.215.67,80,1,2,1,615,260,51,S0,51,1,32,1,197,27.7,48.7,ON,1,mitm
749636317,192.168.18.166,61245,16.170.215.67,80,1,2,1,699,260,51,S0,0,1,32,1,248,27.7,48.6,ON,1,mitm
749636348,192.168.18.166,61245,16.170.215.67,80,1,2,1,618,260,51,S0,0,1,32,1,248,27.7,48.2,ON,1,mitm
749636378,192.168.18.166,61245,16.170.215.67,80,1,2,1,689,260,51,S0,0,1,32,1,248,27.6,48,ON,1,mitm
749636409,192.168.18.166,61245,16.170.215.67,80,1,2,1,622,260,51,S0,51,1,32,1,197,27.6,47.8,ON,1,mitm
749636440,192.168.18.166,61245,16.170.215.67,80,1,2,1,688,260,51,S0,0,1,32,1,248,27.6,47.6,ON,1,mitm
749636471,192.168.18.166,61245,16.170.215.67,80,1,2,1,707,260,51,S0,0,1,32,1,248,27.5,47.8,ON,1,mitm
749636501,192.168.18.166,61245,16.170.215.67,80,1,2,1,619,260,51,S0,51,1,32,1,197,27.5,47.7,ON,1,mitm
749636532,192.168.18.166,61245,16.170.215.67,80,1,2,1,690,260,51,S0,0,1,32,1,248,27.4,47.6,ON,1,mitm
749636563,192.168.18.166,61245,16.170.215.67,80,1,2,1,617,260,51,S0,51,1,32,1,197,27.4,47.7,ON,1,mitm
749636593,192.168.18.166,61245,16.170.215.67,80,1,2,1,695,260,51,S0,0,1,32,1,248,27.3,47.6,ON,1,mitm
749636624,192.168.18.166,61245,16.170.215.67,80,1,2,1,622,260,51,S0,51,1,32,1,197,27.3,47.5,ON,1,mitm
749636655,192.168.18.166,61245,16.170.215.67,80,1,2,1,690,260,51,S0,0,1,32,1,248,27.3,47.4,ON,1,mitm
749636685,192.168.18.166,61245,16.170.215.67,80,1,2,1,620,260,51,S0,51,1,32,1,197,27.4,47.4,ON,1,mitm
749636716,192.168.18.166,61245,16.170.215.67,80,1,2,1,791,260,51,S0,51,1,32,1,197,27.4,47.3,ON,1,mitm
749636747,192.168.18.166,61245,16.170.215.67,80,1,2,1,613,260,51,S0,51,1,32,1,197,27.4,47.2,ON,1,mitm
749636777,192.168.18.166,61245,16.170.215.67,80,1,2,1,696,260,51,S0,51,1,32,1,197,27.4,47.2,ON,1,mitm
749636808,192.168.18.166,61245,16.170.215.67,80,1,2,1,616,260,51,S0,51,1,32,1,197,27.4,47.2,ON,1,mitm
749636839,192.168.18.166,61245,16.170.215.67,80,1,2,1,698,260,51,S0,51,1,32,1,197,27.4,47.3,ON,1,mitm
749636869,192.168.18.166,61245,16.170.215.67,80,1,2,1,621,260,51,S0,51,1,32,1,197,27.3,47.3,ON,1,mitm
749636900,192.168.18.166,61245,16.170.215.67,80,1,2,1,688,260,51,S0,51,1,32,1,197,27.4,47.5,ON,1,mitm
749636931,192.168.18.166,61245,16.170.215.67,80,1,2,1,621,260,51,S0,51,1,32,1,197,27.4,47.5,ON,1,mitm
749636961,192.168.18.166,61245,16.170.215.67,80,1,2,1,694,260,51,S0,51,1,32,1,197,27.5,47.6,ON,1,mitm
749636992,192.168.18.166,61245,16.170.215.67,80,1,2,1,627,260,51,S0,51,1,32,1,197,27.5,47.6,ON,1,mitm
749637023,192.168.18.166,61245,16.170.215.67,80,1,2,1,685,260,51,S0,51,1,32,1,197,27.5,47.7,ON,1,mitm
749637053,192.168.18.166,61245,16.170.215.67,80,1,2,1,618,260,51,S0,51,1,32,1,197,27.5,47.8,ON,1,mitm
749637084,192.168.18.166,61245,16.170.215.67,80,1,2,1,694,260,51,S0,51,1,32,1,197,27.5,48.3,ON,1,mitm
749637116,192.168.18.166,61245,16.170.215.67,80,1,2,1,1942,260,51,S0,51,1,32,1,197,27.5,49.1,ON,1,mitm
749637147,192.168.18.166,61245,16.170.215.67,80,1,2,1,701,260,51,S0,51,1,32,1,197,27.5,49.8,ON,1,mitm
749637177,192.168.18.166,61245,16.170.215.67,80,1,2,1,621,260,51,S0,51,1,32,1,197,27.5,50.2,ON,1,mitm
749637208,192.168.18.166,61245,16.170.215.67,80,1,2,1,691,260,51,S0,51,1,32,1,197,27.5,50.8,ON,1,mitm
749637239,192.168.18.166,61245,16.170.215.67,80,1,2,1,616,260,51,S0,51,1,32,1,197,27.6,51.3,ON,1,mitm
749637269,192.168.18.166,61245,16.170.215.67,80,1,2,1,694,260,51,S0,51,1,32,1,197,27.6,51.6,ON,1,mitm
749637300,192.168.18.166,61245,16.170.215.67,80,1,2,1,623,260,51,S0,51,1,32,1,197,27.7,52,ON,1,mitm
749637331,192.168.18.166,61245,16.170.215.67,80,1,2,1,688,260,51,S0,51,1,32,1,197,27.7,52.2,ON,1,mitm
749637361,192.168.18.166,61245,16.170.215.67,80,1,2,1,710,260,51,S0,0,1,32,1,248,27.7,52.5,ON,1,mitm
749637392,192.168.18.166,61245,16.170.215.67,80,1,2,1,617,260,51,S0,51,1,32,1,197,27.8,52.8,ON,1,mitm
749637423,192.168.18.166,61245,16.170.215.67,80,1,2,1,693,260,51,S0,0,1,32,1,248,27.9,53.1,ON,1,mitm
749637453,192.168.18.166,61245,16.170.215.67,80,1,2,1,614,260,51,S0,51,1,32,1,197,27.9,53.5,ON,1,mitm
749637484,192.168.18.166,61245,16.170.215.67,80,1,2,1,697,260,51,S0,0,1,32,1,248,27.9,53.8,ON,1,mitm
749637515,192.168.18.166,61245,16.170.215.67,80,1,2,1,706,260,51,S0,51,1,32,1,197,27.9,54,ON,1,mitm
749637545,192.168.18.166,61245,16.170.215.67,80,1,2,1,613,260,51,S0,51,1,32,1,197,27.9,54.3,ON,1,mitm
749637576,192.168.18.166,61245,16.170.215.67,80,1,2,1,700,260,51,S0,51,1,32,1,197,28,54.60001,ON,1,mitm
749637607,192.168.18.166,61245,16.170.215.67,80,1,2,1,707,260,51,S0,0,1,32,1,248,28,54.8,ON,1,mitm
749637638,192.168.18.166,61245,16.170.215.67,80,1,2,1,628,260,51,S0,51,1,32,1,197,28,55,ON,1,mitm
749637668,192.168.18.166,61245,16.170.215.67,80,1,2,1,678,260,51,S0,51,1,32,1,197,28,55.2,ON,1,mitm
749637699,192.168.18.166,61245,16.170.215.67,80,1,2,1,621,260,51,S0,51,1,32,1,197,28,55.5,ON,1,mitm
749637730,192.168.18.166,61245,16.170.215.67,80,1,2,1,689,260,51,S0,0,1,32,1,248,28.1,55.7,ON,1,mitm
749637760,192.168.18.166,61245,16.170.215.67,80,1,2,1,707,260,51,S0,0,1,32,1,248,28.1,55.9,ON,1,mitm
749637791,192.168.18.166,61245,16.170.215.67,80,1,2,1,622,260,51,S0,0,1,32,1,248,28.1,56,ON,1,mitm
749637822,192.168.18.166,61245,16.170.215.67,80,1,2,1,689,260,51,S0,0,1,32,1,248,28.1,56.2,ON,1,mitm
749637852,192.168.18.166,61245,16.170.215.67,80,1,2,1,705,260,51,S0,51,1,32,1,197,28.2,56.4,ON,1,mitm
749637883,192.168.18.166,61245,16.170.215.67,80,1,2,1,616,260,51,S0,51,1,32,1,197,28.2,56.4,ON,1,mitm
749637914,192.168.18.166,61245,16.170.215.67,80,1,2,1,696,260,51,S0,0,1,32,1,248,28.2,56.6,ON,1,mitm
749637944,192.168.18.166,61245,16.170.215.67,80,1,2,1,615,260,51,S0,51,1,32,1,197,28.3,56.7,ON,1,mitm
749637975,192.168.18.166,61245,16.170.215.67,80,1,2,1,656,260,51,S0,51,1,32,1,197,28.3,56.7,ON,1,mitm
749638006,192.168.18.166,61245,16.170.215.67,80,1,2,1,642,260,51,S0,51,1,32,1,197,28.4,56.8,ON,1,mitm
749638036,192.168.18.166,61245,16.170.215.67,80,1,2,1,610,260,51,S0,51,1,32,1,197,28.4,56.8,ON,1,mitm
749638067,192.168.18.166,61245,16.170.215.67,80,1,2,1,701,260,51,S0,0,1,32,1,248,28.4,56.9,ON,1,mitm
749638098,192.168.18.166,61245,16.170.215.67,80,1,2,1,613,260,51,S0,51,1,32,1,197,28.5,56.9,ON,1,mitm
749638128,192.168.18.166,61245,16.170.215.67,80,1,2,1,696,260,51,S0,0,1,32,1,248,28.5,57,ON,1,mitm
749638159,192.168.18.166,61245,16.170.215.67,80,1,2,1,610,260,51,S0,51,1,32,1,197,28.5,57.10001,ON,1,mitm
749638190,192.168.18.166,61245,16.170.215.67,80,1,2,1,701,260,51,S0,51,1,32,1,197,28.5,57.10001,ON,1,mitm
749638220,192.168.18.166,61245,16.170.215.67,80,1,2,1,615,260,51,S0,51,1,32,1,197,28.5,57.2,ON,1,mitm
749638251,192.168.18.166,61245,16.170.215.67,80,1,2,1,697,260,51,S0,0,1,32,1,248,28.5,57.4,ON,1,mitm
749638282,192.168.18.166,61245,16.170.215.67,80,1,2,1,618,260,51,S0,51,1,32,1,197,28.6,57.4,ON,1,mitm
749638312,192.168.18.166,61245,16.170.215.67,80,1,2,1,697,260,51,S0,0,1,32,1,248,28.5,57.4,ON,1,mitm
749638343,192.168.18.166,61245,16.170.215.67,80,1,2,1,703,260,51,S0,51,1,32,1,197,28.5,57.4,ON,1,mitm
749638374,192.168.18.166,61245,16.170.215.67,80,1,2,1,613,260,51,S0,51,1,32,1,197,28.5,57.3,ON,1,mitm
749638404,192.168.18.166,61245,16.170.215.67,80,1,2,1,699,260,51,S0,0,1,32,1,248,28.6,56.9,ON,1,mitm
749638435,192.168.18.166,61245,16.170.215.67,80,1,2,1,708,260,51,S0,51,1,32,1,197,28.5,56.7,ON,1,mitm
749638466,192.168.18.166,61245,16.170.215.67,80,1,2,1,612,260,51,S0,51,1,32,1,197,28.5,56.5,ON,1,mitm
749638496,192.168.18.166,61245,16.170.215.67,80,1,2,1,698,260,51,S0,0,1,32,1,248,28.4,56.4,ON,1,mitm
749638527,192.168.18.166,61245,16.170.215.67,80,1,2,1,615,260,51,S0,51,1,32,1,197,28.5,56.1,ON,1,mitm
749638558,192.168.18.166,61245,16.170.215.67,80,1,2,1,697,260,51,S0,0,1,32,1,248,28.5,55.5,ON,1,mitm
749638588,192.168.18.166,61245,16.170.215.67,80,1,2,1,609,260,51,S0,51,1,32,1,197,28.4,55.5,ON,1,mitm
749638619,192.168.18.166,61245,16.170.215.67,80,1,2,1,704,260,51,S0,51,1,32,1,197,28.4,55.4,ON,1,mitm
749638650,192.168.18.166,61245,16.170.215.67,80,1,2,1,614,260,51,S0,51,1,32,1,197,28.3,55.5,ON,1,mitm
749638680,192.168.18.166,61245,16.170.215.67,80,1,2,1,697,260,51,S0,0,1,32,1,248,28.3,55.5,ON,1,mitm
749638711,192.168.18.166,61245,16.170.215.67,80,1,2,1,613,260,51,S0,51,1,32,1,197,28.3,55.6,ON,1,mitm
749638742,192.168.18.166,61245,16.170.215.67,80,1,2,1,696,260,51,S0,0,1,32,1,248,28.2,55.5,ON,1,mitm
749638772,192.168.18.166,61245,16.170.215.67,80,1,2,1,618,260,51,S0,0,1,32,1,248,28.2,55.2,ON,1,mitm
749638803,192.168.18.166,61245,16.170.215.67,80,1,2,1,695,260,51,S0,51,1,32,1,197,28.2,55.2,ON,1,mitm
749638834,192.168.18.166,61245,16.170.215.67,80,1,2,1,707,260,51,S0,0,1,32,1,248,28.2,55.1,ON,1,mitm
749638864,192.168.18.166,61245,16.170.215.67,80,1,2,1,615,260,51,S0,51,1,32,1,197,28.1,55.2,ON,1,mitm
749638895,192.168.18.166,61245,16.170.215.67,80,1,2,1,695,260,51,S0,51,1,32,1,197,28.1,55.2,ON,1,mitm
749638926,192.168.18.166,61245,16.170.215.67,80,1,2,1,652,260,51,S0,51,1,32,1,197,28.1,55.1,ON,1,mitm
749638957,192.168.18.166,61245,16.170.215.67,80,1,2,1,659,260,51,S0,0,1,32,1,248,28.1,55,ON,1,mitm
749638987,192.168.18.166,61245,16.170.215.67,80,1,2,1,615,260,51,S0,51,1,32,1,197,28.1,54.8,ON,1,mitm
749639018,192.168.18.166,61245,16.170.215.67,80,1,2,1,696,260,51,S0,0,1,32,1,248,28.1,54.7,ON,1,mitm
749639049,192.168.18.166,61245,16.170.215.67,80,1,2,1,707,260,51,S0,0,1,32,1,248,28.1,54.7,ON,1,mitm
749639079,192.168.18.166,61245,16.170.215.67,80,1,2,1,618,260,51,S0,51,1,32,1,197,28.1,54.60001,ON,1,mitm
749639110,192.168.18.166,61245,16.170.215.67,80,1,2,1,692,260,51,S0,0,1,32,1,248,28.1,54.60001,ON,1,mitm
749639141,192.168.18.166,61245,16.170.215.67,80,1,2,1,616,260,51,S0,0,1,32,1,248,28.1,54.5,ON,1,mitm
749639171,192.168.18.166,61245,16.170.215.67,80,1,2,1,695,260,51,S0,0,1,32,1,248,28.1,54.5,ON,1,mitm
749698164,192.168.18.166,61245,16.170.215.67,80,1,2,1,793,260,51,S0,0,1,32,1,248,27.8,41.8,ON,0,normal
749698195,192.168.18.166,61245,16.170.215.67,80,1,2,1,622,260,51,S0,51,1,32,1,197,27.8,41.7,ON,0,normal
749698226,192.168.18.166,61245,16.170.215.67,80,1,2,1,688,260,51,S0,0,1,32,1,248,27.6,41.6,ON,0,normal
749698256,192.168.18.166,61245,16.170.215.67,80,1,2,1,705,260,51,S0,0,1,32,1,248,27.5,41.9,ON,0,normal
749698287,192.168.18.166,61245,16.170.215.67,80,1,2,1,613,260,51,S0,51,1,32,1,197,27.4,42.10001,ON,0,normal
749698318,192.168.18.166,61245,16.170.215.67,80,1,2,1,697,260,51,S0,0,1,32,1,248,27.2,42.3,ON,0,normal
749698348,192.168.18.166,61245,16.170.215.67,80,1,2,1,809,260,51,S0,0,1,32,1,248,27.1,42.5,ON,0,normal
749698379,192.168.18.166,61245,16.170.215.67,80,1,2,1,707,260,51,S0,0,1,32,1,248,27.1,42.7,ON,0,normal
749698410,192.168.18.166,61245,16.170.215.67,80,1,2,1,638,260,51,S0,51,1,32,1,197,27,42.8,ON,0,normal
749698440,192.168.18.166,61245,16.170.215.67,80,1,2,1,673,260,51,S0,51,1,32,1,197,27,43.1,ON,0,normal
749698471,192.168.18.166,61245,16.170.215.67,80,1,2,1,614,260,51,S0,51,1,32,1,197,26.9,43.3,ON,0,normal
749698502,192.168.18.166,61245,16.170.215.67,80,1,2,1,707,260,51,S0,0,1,32,1,248,26.9,43.5,ON,0,normal
749698532,192.168.18.166,61245,16.170.215.67,80,1,2,1,624,260,51,S0,51,1,32,1,197,26.9,43.7,ON,0,normal
749698563,192.168.18.166,61245,16.170.215.67,80,1,2,1,676,260,51,S0,0,1,32,1,248,26.9,43.9,ON,0,normal
749698594,192.168.18.166,61245,16.170.215.67,80,1,2,1,622,260,51,S0,51,1,32,1,197,26.9,44.1,ON,0,normal
749698624,192.168.18.166,61245,16.170.215.67,80,1,2,1,657,260,51,S0,51,1,32,1,197,26.9,44.2,ON,0,normal
749698655,192.168.18.166,61245,16.170.215.67,80,1,2,1,637,260,51,S0,0,1,32,1,248,26.9,44.2,ON,0,normal
749698686,192.168.18.166,61245,16.170.215.67,80,1,2,1,617,260,51,S0,51,1,32,1,197,26.9,44.3,ON,0,normal
749698717,192.168.18.166,61245,16.170.215.67,80,1,2,1,896,260,51,S0,0,1,32,1,248,26.8,44.5,ON,0,normal
749698747,192.168.18.166,61245,16.170.215.67,80,1,2,1,810,260,51,S0,51,1,32,1,197,26.9,44.7,ON,0,normal
749698778,192.168.18.166,61245,16.170.215.67,80,1,2,1,616,260,51,S0,51,1,32,1,197,26.9,44.9,ON,0,normal
749698809,192.168.18.166,61245,16.170.215.67,80,1,2,1,695,260,51,S0,0,1,32,1,248,26.9,45,ON,0,normal
749698840,192.168.18.166,61245,16.170.215.67,80,1,2,1,711,260,51,S0,51,1,32,1,197,27,45.1,ON,0,normal
749698870,192.168.18.166,61245,16.170.215.67,80,1,2,1,617,260,51,S0,51,1,32,1,197,27,45.2,ON,0,normal
749698901,192.168.18.166,61245,16.170.215.67,80,1,2,1,690,260,51,S0,0,1,32,1,248,27,45.3,ON,0,normal
749698931,192.168.18.166,61245,16.170.215.67,80,1,2,1,628,260,51,S0,0,1,32,1,248,27,45.5,ON,0,normal
749698962,192.168.18.166,61245,16.170.215.67,80,1,2,1,617,260,51,S0,51,1,32,1,197,27,45.6,ON,0,normal
749698993,192.168.18.166,61245,16.170.215.67,80,1,2,1,672,260,51,S0,0,1,32,1,248,27,45.8,ON,0,normal
749699024,192.168.18.166,61245,16.170.215.67,80,1,2,1,813,260,51,S0,0,1,32,1,248,27,45.9,ON,0,normal
749699054,192.168.18.166,61245,16.170.215.67,80,1,2,1,679,260,51,S0,51,1,32,1,197,27,46.1,ON,0,normal
749699085,192.168.18.166,61245,16.170.215.67,80,1,2,1,751,260,51,S0,0,1,32,1,248,27,46.2,ON,0,normal
749699116,192.168.18.166,61245,16.170.215.67,80,1,2,1,687,260,51,S0,0,1,32,1,248,26.9,46.3,ON,0,normal
749699146,192.168.18.166,61245,16.170.215.67,80,1,2,1,662,260,51,S0,51,1,32,1,197,27,46.4,ON,0,normal
749699177,192.168.18.166,61245,16.170.215.67,80,1,2,1,756,260,51,S0,0,1,32,1,248,26.9,46.6,ON,0,normal
749699208,192.168.18.166,61245,16.170.215.67,80,1,2,1,904,260,51,S0,0,1,32,1,248,27,46.7,ON,0,normal
749699239,192.168.18.166,61245,16.170.215.67,80,1,2,1,707,260,51,S0,0,1,32,1,248,27,46.8,ON,0,normal
749699270,192.168.18.166,61245,16.170.215.67,80,1,2,1,676,260,51,S0,51,1,32,1,197,27,47,ON,0,normal
749699300,192.168.18.166,61245,16.170.215.67,80,1,2,1,739,260,51,S0,0,1,32,1,248,27,47.10001,ON,0,normal
749699331,192.168.18.166,61245,16.170.215.67,80,1,2,1,711,260,51,S0,0,1,32,1,248,26.9,47.2,ON,0,normal
749699362,192.168.18.166,61245,16.170.215.67,80,1,2,1,617,260,51,S0,51,1,32,1,197,26.9,47.4,ON,0,normal
749699393,192.168.18.166,61245,16.170.215.67,80,1,2,1,833,260,51,S0,0,1,32,1,248,26.9,47.5,ON,0,normal
749699423,192.168.18.166,61245,16.170.215.67,80,1,2,1,768,260,51,S0,51,1,32,1,197,26.9,47.6,ON,0,normal
749699454,192.168.18.166,61245,16.170.215.67,80,1,2,1,710,260,51,S0,51,1,32,1,197,26.9,47.7,ON,0,normal
749699485,192.168.18.166,61245,16.170.215.67,80,1,2,1,828,260,51,S0,51,1,32,1,197,26.9,47.8,ON,0,normal
749699516,192.168.18.166,61245,16.170.215.67,80,1,2,1,698,260,51,S0,0,1,32,1,248,26.9,47.8,ON,0,normal
749699546,192.168.18.166,61245,16.170.215.67,80,1,2,1,696,260,51,S0,0,1,32,1,248,26.9,47.8,ON,0,normal
749699577,192.168.18.166,61245,16.170.215.67,80,1,2,1,712,260,51,S0,0,1,32,1,248,26.9,47.8,ON,0,normal
749699608,192.168.18.166,61245,16.170.215.67,80,1,2,1,703,260,51,S0,51,1,32,1,197,26.9,47.9,ON,0,normal
749699638,192.168.18.166,61245,16.170.215.67,80,1,2,1,613,260,51,S0,51,1,32,1,197,26.9,48.1,ON,0,normal
749699669,192.168.18.166,61245,16.170.215.67,80,1,2,1,713,260,51,S0,0,1,32,1,248,26.9,48.1,ON,0,normal
749760128,192.168.18.166,61245,16.170.215.67,80,1,2,1,690,260,52,S0,0,1,32,1,249,31.7,58.8,OFF,0,normal
749760159,192.168.18.166,61245,16.170.215.67,80,1,2,1,643,260,52,S0,0,1,32,1,249,31.6,57.3,OFF,0,normal
749760190,192.168.18.166,61245,16.170.215.67,80,1,2,1,711,260,52,S0,51,1,32,1,197,31.6,57.7,OFF,0,normal
749760220,192.168.18.166,61245,16.170.215.67,80,1,2,1,672,260,52,S0,0,1,32,1,249,31.6,57.8,OFF,0,normal
749760251,192.168.18.166,61245,16.170.215.67,80,1,2,1,847,260,52,S0,51,1,32,1,197,31.6,56.7,OFF,0,normal
749760282,192.168.18.166,61245,16.170.215.67,80,1,2,1,737,260,52,S0,0,1,32,1,249,31.6,57.2,OFF,0,normal
749760313,192.168.18.166,61245,16.170.215.67,80,1,2,1,633,260,52,S0,0,1,32,1,249,31.6,56.7,OFF,0,normal
749760343,192.168.18.166,61245,16.170.215.67,80,1,2,1,613,260,52,S0,51,1,32,1,197,31.6,56.8,OFF,0,normal
749760374,192.168.18.166,61245,16.170.215.67,80,1,2,1,641,260,52,S0,0,1,32,1,249,31.6,56.4,OFF,0,normal
749760405,192.168.18.166,61245,16.170.215.67,80,1,2,1,713,260,52,S0,51,1,32,1,197,31.6,56.3,OFF,0,normal
